1.300000,0.951057,-0.365255,0.889576,
1.320000,0.904827,1.664103,0.649424,
1.340000,0.844328,1.812305,1.738204,
1.360000,0.770513,-2.195689,-0.191692,
1.380000,0.684547,-0.762781,-1.479235,
1.400000,0.587785,1.654097,0.445658,
1.420000,0.481754,0.226729,0.940413,
1.440000,0.368125,-0.182315,0.022207,
1.460000,0.248690,-0.050431,-0.116373,
1.480000,0.125333,0.926046,0.437807,
1.500000,-0.000000,2.200000,1.563023,
1.520000,-0.125333,0.675380,1.437690,
1.540000,-0.248690,-0.547811,0.063784,
1.560000,-0.368125,-0.918564,-0.733187,
1.580000,-0.481754,-0.736779,-0.827671,
1.600000,-0.587785,0.478527,-0.129126,
1.620000,-0.684547,-2.131876,-0.826674,
1.640000,-0.770513,-3.736716,-2.934296,
1.660000,-0.844328,0.123650,-1.806533,
1.680000,-0.904827,-0.145551,-0.010951,
1.700000,-0.951057,-2.267368,-1.206460,
1.720000,-0.982287,0.179833,-1.043768,
1.740000,-0.998027,0.474429,0.327131,
1.760000,-0.998027,-0.819998,-0.172784,
1.780000,-0.982287,-0.314594,-0.567296,
1.800000,-0.951057,-0.667368,-0.490981,
1.820000,-0.904827,-0.639978,-0.653673,
1.840000,-0.844328,-1.170778,-0.905378,
1.860000,-0.770513,-2.442289,-1.806533,
1.880000,-0.684547,-1.637448,-2.039868,
1.900000,-0.587785,-1.121473,-1.379461,
1.920000,-0.481754,-0.242352,-0.681912,
1.940000,-0.368125,0.375864,0.066756,
1.960000,-0.248690,-1.842238,-0.733187,
1.980000,-0.125333,0.180952,-0.830643,
2.000000,0.000000,3.800000,1.990476,
2.020000,0.125333,0.431619,2.115809,
2.040000,0.248690,-1.344858,-0.456620,
2.060000,0.368125,1.112113,-0.116373,
2.080000,0.481754,0.721156,0.916634,
2.100000,0.587785,0.054097,0.387626,
2.120000,0.684547,-0.268354,-0.107128,
2.140000,0.770513,-0.901262,-0.584808,
2.160000,0.844328,0.517878,-0.191692,
2.180000,0.904827,1.169676,0.843777,
2.200000,0.951057,1.234745,1.202210,
2.220000,0.982287,1.649981,1.442363,
2.240000,0.998027,1.176056,1.413018,
2.260000,0.998027,2.470483,1.823269,
2.280000,0.982287,2.144408,2.307445,
2.300000,0.951057,-0.365255,0.889576,
2.320000,0.904827,1.664103,0.649424,
2.340000,0.844328,1.812305,1.738204,
2.360000,0.770513,-2.195689,-0.191692,
2.380000,0.684547,-0.762781,-1.479235,
2.400000,0.587785,1.654097,0.445658,
2.420000,0.481754,0.226729,0.940413,
2.440000,0.368125,-0.182315,0.022207,
2.460000,0.248690,-0.050431,-0.116373,
2.480000,0.125333,0.926046,0.437807,
2.500000,-0.000000,2.200000,1.563023,
2.520000,-0.125333,0.675380,1.437690,
2.540000,-0.248690,-0.547811,0.063784,
2.560000,-0.368125,-0.918564,-0.733187,
2.580000,-0.481754,-0.736779,-0.827671,
2.600000,-0.587785,0.478527,-0.129126,
2.620000,-0.684547,-2.131876,-0.826674,
2.640000,-0.770513,-3.736716,-2.934296,
2.660000,-0.844328,0.123650,-1.806533,
2.680000,-0.904827,-0.145551,-0.010951,
2.700000,-0.951057,-2.267368,-1.206460,
2.720000,-0.982287,0.179833,-1.043768,
2.740000,-0.998027,0.474429,0.327131,
2.760000,-0.998027,-0.819998,-0.172784,
2.780000,-0.982287,-0.314594,-0.567296,
2.800000,-0.951057,-0.667368,-0.490981,
2.820000,-0.904827,-0.639978,-0.653673,
2.840000,-0.844328,-1.170778,-0.905378,
2.860000,-0.770513,-2.442289,-1.806533,
2.880000,-0.684547,-1.637448,-2.039868,
2.900000,-0.587785,-1.121473,-1.379461,
2.920000,-0.481754,-0.242352,-0.681912,
2.940000,-0.368125,0.375864,0.066756,
2.960000,-0.248690,-1.842238,-0.733187,
2.980000,-0.125333,0.180952,-0.830643,
3.000000,0.000000,3.800000,1.990476,
3.020000,0.125333,0.431619,2.115809,
3.040000,0.248690,-1.344858,-0.456620,
3.060000,0.368125,1.112113,-0.116373,
3.080000,0.481754,0.721156,0.916634,
3.100000,0.587785,0.054097,0.387626,
3.120000,0.684547,-0.268354,-0.107128,
3.140000,0.770513,-0.901262,-0.584808,
3.160000,0.844328,0.517878,-0.191692,
3.180000,0.904827,1.169676,0.843777,
3.200000,0.951057,1.234745,1.202210,
3.220000,0.982287,1.649981,1.442363,
3.240000,0.998027,1.176056,1.413018,
3.260000,0.998027,2.470483,1.823269,
3.280000,0.982287,2.144408,2.307445,
3.300000,0.951057,-0.365255,0.889576,
3.320000,0.904827,1.664103,0.649424,
3.340000,0.844328,1.812305,1.738204,
3.360000,0.770513,-2.195689,-0.191692,
3.380000,0.684547,-0.762781,-1.479235,
3.400000,0.587785,1.654097,0.445658,
3.420000,0.481754,0.226729,0.940413,
3.440000,0.368125,-0.182315,0.022207,
3.460000,0.248690,-0.050431,-0.116373,
3.480000,0.125333,0.926046,0.437807,
3.500000,-0.000000,2.200000,1.563023,
3.520000,-0.125333,0.675380,1.437690,
3.540000,-0.248690,-0.547811,0.063784,
3.560000,-0.368125,-0.918564,-0.733187,
3.580000,-0.481754,-0.736779,-0.827671,
3.600000,-0.587785,0.478527,-0.129126,
3.620000,-0.684547,-2.131876,-0.826674,
3.640000,-0.770513,-3.736716,-2.934296,
3.660000,-0.844328,0.123650,-1.806533,
3.680000,-0.904827,-0.145551,-0.010951,
3.700000,-0.951057,-2.267368,-1.206460,
3.720000,-0.982287,0.179833,-1.043768,
3.740000,-0.998027,0.474429,0.327131,
3.760000,-0.998027,-0.819998,-0.172784,
3.780000,-0.982287,-0.314594,-0.567296,
3.800000,-0.951057,-0.667368,-0.490981,
3.820000,-0.904827,-0.639978,-0.653673,
3.840000,-0.844328,-1.170778,-0.905378,
3.860000,-0.770513,-2.442289,-1.806533,
3.880000,-0.684547,-1.637448,-2.039868,
3.900000,-0.587785,-1.121473,-1.379461,
3.920000,-0.481754,-0.242352,-0.681912,
3.940000,-0.368125,0.375864,0.066756,
3.960000,-0.248690,-1.842238,-0.733187,
3.980000,-0.125333,0.180952,-0.830643,
4.000000,0.000000,3.800000,1.990476,
4.020000,0.125333,0.431619,2.115809,
4.040000,0.248690,-1.344858,-0.456620,
4.060000,0.368125,1.112113,-0.116373,
4.080000,0.481754,0.721156,0.916634,
4.100000,0.587785,0.054097,0.387626,
4.120000,0.684547,-0.268354,-0.107128,
4.140000,0.770513,-0.901262,-0.584808,
4.160000,0.844328,0.517878,-0.191692,
4.180000,0.904827,1.169676,0.843777,
4.200000,0.951057,1.234745,1.202210,
4.220000,0.982287,1.649981,1.442363,
4.240000,0.998027,1.176056,1.413018,
4.260000,0.998027,2.470483,1.823269,
4.280000,0.982287,2.144408,2.307445,
4.300000,0.951057,-0.365255,0.889576,
4.320000,0.904827,1.664103,0.649424,
4.340000,0.844328,1.812305,1.738204,
4.360000,0.770513,-2.195689,-0.191692,
4.380000,0.684547,-0.762781,-1.479235,
4.400000,0.587785,1.654097,0.445658,
4.420000,0.481754,0.226729,0.940413,
4.440000,0.368125,-0.182315,0.022207,
4.460000,0.248690,-0.050431,-0.116373,
4.480000,0.125333,0.926046,0.437807,
4.500000,0.000000,2.200000,1.563023,
4.520000,-0.125333,0.675380,1.437690,
4.540000,-0.248690,-0.547811,0.063784,
4.560000,-0.368125,-0.918564,-0.733187,
4.580000,-0.481754,-0.736779,-0.827671,
4.600000,-0.587785,0.478527,-0.129126,
4.620000,-0.684547,-2.131876,-0.826674,
4.640000,-0.770513,-3.736716,-2.934296,
4.660000,-0.844328,0.123650,-1.806533,
4.680000,-0.904827,-0.145551,-0.010951,
4.700000,-0.951057,-2.267368,-1.206460,
4.720000,-0.982287,0.179833,-1.043768,
4.740000,-0.998027,0.474429,0.327131,
4.760000,-0.998027,-0.819998,-0.172784,
4.780000,-0.982287,-0.314594,-0.567296,
4.800000,-0.951057,-0.667368,-0.490981,
4.820000,-0.904827,-0.639978,-0.653673,
4.840000,-0.844328,-1.170778,-0.905378,
4.860000,-0.770513,-2.442289,-1.806533,
4.880000,-0.684547,-1.637448,-2.039868,
4.900000,-0.587785,-1.121473,-1.379461,
4.920000,-0.481754,-0.242352,-0.681912,
4.940000,-0.368125,0.375864,0.066756,
4.960000,-0.248690,-1.842238,-0.733187,
4.980000,-0.125333,0.180952,-0.830643,
5.000000,-0.000000,3.800000,1.990476,
5.020000,0.125333,0.431619,2.115809,
5.040000,0.248690,-1.344858,-0.456620,
5.060000,0.368125,1.112113,-0.116373,
5.080000,0.481754,0.721156,0.916634,
5.100000,0.587785,0.054097,0.387626,
5.120000,0.684547,-0.268354,-0.107128,
5.140000,0.770513,-0.901262,-0.584808,
5.160000,0.844328,0.517878,-0.191692,
5.180000,0.904827,1.169676,0.843777,
5.200000,0.951057,1.234745,1.202210,
5.220000,0.982287,1.649981,1.442363,
5.240000,0.998027,1.176056,1.413018,
5.260000,0.998027,2.470483,1.823269,
5.280000,0.982287,2.144408,2.307445,
5.300000,0.951057,-0.365255,0.889576,
5.320000,0.904827,1.664103,0.649424,
5.340000,0.844328,1.812305,1.738204,
5.360000,0.770513,-2.195689,-0.191692,
5.380000,0.684547,-0.762781,-1.479235,
5.400000,0.587785,1.654097,0.445658,
5.420000,0.481754,0.226729,0.940413,
5.440000,0.368125,-0.182315,0.022207,
5.460000,0.248690,-0.050431,-0.116373,
5.480000,0.125333,0.926046,0.437807,
5.500000,0.000000,2.200000,1.563023,
5.520000,-0.125333,0.675380,1.437690,
5.540000,-0.248690,-0.547811,0.063784,
5.560000,-0.368125,-0.918564,-0.733187,
5.580000,-0.481754,-0.736779,-0.827671,
5.600000,-0.587785,0.478527,-0.129126,
5.620000,-0.684547,-2.131876,-0.826674,
5.640000,-0.770513,-3.736716,-2.934296,
5.660000,-0.844328,0.123650,-1.806533,
5.680000,-0.904827,-0.145551,-0.010951,
5.700000,-0.951057,-2.267368,-1.206460,
5.720000,-0.982287,0.179833,-1.043768,
5.740000,-0.998027,0.474429,0.327131,
5.760000,-0.998027,-0.819998,-0.172784,
5.780000,-0.982287,-0.314594,-0.567296,
5.800000,-0.951057,-0.667368,-0.490981,
5.820000,-0.904827,-0.639978,-0.653673,
5.840000,-0.844328,-1.170778,-0.905378,
5.860000,-0.770513,-2.442289,-1.806533,
5.880000,-0.684547,-1.637448,-2.039868,
5.900000,-0.587785,-1.121473,-1.379461,
5.920000,-0.481754,-0.242352,-0.681912,
5.940000,-0.368125,0.375864,0.066756,
5.960000,-0.248690,-1.842238,-0.733187,
5.980000,-0.125333,0.180952,-0.830643,
6.000000,-0.000000,3.800000,1.990476,
6.020000,0.125333,0.431619,2.115809,
6.040000,0.248690,-1.344858,-0.456620,
6.060000,0.368125,1.112113,-0.116373,
6.080000,0.481754,0.721156,0.916634,
6.100000,0.587785,0.054097,0.387626,
6.120000,0.684547,-0.268354,-0.107128,
6.140000,0.770513,-0.901262,-0.584808,
6.160000,0.844328,0.517878,-0.191692,
6.180000,0.904827,1.169676,0.843777,
6.200000,0.951057,1.234745,1.202210,
6.220000,0.982287,1.649981,1.442363,
6.240000,0.998027,1.176056,1.413018,
6.260000,0.998027,2.470483,1.823269,
6.280000,0.982287,2.144408,2.307445,
6.300000,0.951057,-0.365255,0.889576,
6.320000,0.904827,1.664103,0.649424,
6.340000,0.844328,1.812305,1.738204,
6.360000,0.770513,-2.195689,-0.191692,
6.380000,0.684547,-0.762781,-1.479235,
6.400000,0.587785,1.654097,0.445658,
6.420000,0.481754,0.226729,0.940413,
6.440000,0.368125,-0.182315,0.022207,
6.460000,0.248690,-0.050431,-0.116373,
6.480000,0.125333,0.926046,0.437807,
6.500000,0.000000,2.200000,1.563023,
6.520000,-0.125333,0.675380,1.437690,
6.540000,-0.248690,-0.547811,0.063784,
6.560000,-0.368125,-0.918564,-0.733187,
6.580000,-0.481754,-0.736779,-0.827671,
6.600000,-0.587785,0.478527,-0.129126,
6.620000,-0.684547,-2.131876,-0.826674,
6.640000,-0.770513,-3.736716,-2.934296,
6.660000,-0.844328,0.123650,-1.806533,
6.680000,-0.904827,-0.145551,-0.010951,
6.700000,-0.951057,-2.267368,-1.206460,
6.720000,-0.982287,0.179833,-1.043768,
6.740000,-0.998027,0.474429,0.327131,
6.760000,-0.998027,-0.819998,-0.172784,
6.780000,-0.982287,-0.314594,-0.567296,
6.800000,-0.951057,-0.667368,-0.490981,
6.820000,-0.904827,-0.639978,-0.653673,
6.840000,-0.844328,-1.170778,-0.905378,
6.860000,-0.770513,-2.442289,-1.806533,
6.880000,-0.684547,-1.637448,-2.039868,
6.900000,-0.587785,-1.121473,-1.379461,
6.920000,-0.481754,-0.242352,-0.681912,
6.940000,-0.368125,0.375864,0.066756,
6.960000,-0.248690,-1.842238,-0.733187,
6.980000,-0.125333,0.180952,-0.830643,
7.000000,-0.000000,3.800000,1.990476,
7.020000,0.125333,0.431619,2.115809,
7.040000,0.248690,-1.344858,-0.456620,
7.060000,0.368125,1.112113,-0.116373,
7.080000,0.481754,0.721156,0.916634,
7.100000,0.587785,0.054097,0.387626,
7.120000,0.684547,-0.268354,-0.107128,
7.140000,0.770513,-0.901262,-0.584808,
7.160000,0.844328,0.517878,-0.191692,
7.180000,0.904827,1.169676,0.843777,
7.200000,0.951057,1.234745,1.202210,
7.220000,0.982287,1.649981,1.442363,
7.240000,0.998027,1.176056,1.413018,
7.260000,0.998027,2.470483,1.823269,
7.280000,0.982287,2.144408,2.307445,
7.300000,0.951057,-0.365255,0.889576,
7.320000,0.904827,1.664103,0.649424,
7.340000,0.844328,1.812305,1.738204,
7.360000,0.770513,-2.195689,-0.191692,
7.380000,0.684547,-0.762781,-1.479235,
7.400000,0.587785,1.654097,0.445658,
7.420000,0.481754,0.226729,0.940413,
7.440000,0.368125,-0.182315,0.022207,
7.460000,0.248690,-0.050431,-0.116373,
7.480000,0.125333,0.926046,0.437807,
7.500000,0.000000,2.200000,1.563023,
7.520000,-0.125333,0.675380,1.437690,
7.540000,-0.248690,-0.547811,0.063784,
7.560000,-0.368125,-0.918564,-0.733187,
7.580000,-0.481754,-0.736779,-0.827671,
7.600000,-0.587785,0.478527,-0.129126,
7.620000,-0.684547,-2.131876,-0.826674,
7.640000,-0.770513,-3.736716,-2.934296,
7.660000,-0.844328,0.123650,-1.806533,
7.680000,-0.904827,-0.145551,-0.010951,
7.700000,-0.951057,-2.267368,-1.206460,
7.720000,-0.982287,0.179833,-1.043768,
7.740000,-0.998027,0.474429,0.327131,
7.760000,-0.998027,-0.819998,-0.172784,
7.780000,-0.982287,-0.314594,-0.567296,
7.800000,-0.951057,-0.667368,-0.490981,
7.820000,-0.904827,-0.639978,-0.653673,
7.840000,-0.844328,-1.170778,-0.905378,
7.860000,-0.770513,-2.442289,-1.806533,
7.880000,-0.684547,-1.637448,-2.039868,
7.900000,-0.587785,-1.121473,-1.379461,
7.920000,-0.481754,-0.242352,-0.681912,
7.940000,-0.368125,0.375864,0.066756,
7.960000,-0.248690,-1.842238,-0.733187,
7.980000,-0.125333,0.180952,-0.830643,
8.000000,-0.000000,3.800000,1.990476,
8.020000,0.125333,0.431619,2.115809,
8.040000,0.248690,-1.344858,-0.456620,
8.060000,0.368125,1.112113,-0.116373,
8.080000,0.481754,0.721156,0.916634,
8.100000,0.587785,0.054097,0.387626,
8.120000,0.684547,-0.268354,-0.107128,
8.140000,0.770513,-0.901262,-0.584808,
8.160000,0.844328,0.517878,-0.191692,
8.180000,0.904827,1.169676,0.843777,
8.200000,0.951057,1.234745,1.202210,
8.220000,0.982287,1.649981,1.442363,
8.240000,0.998027,1.176056,1.413018,
8.260000,0.998027,2.470483,1.823269,
8.280000,0.982287,2.144408,2.307445,
8.300000,0.951057,-0.365255,0.889576,
8.320000,0.904827,1.664103,0.649424,
8.340000,0.844328,1.812305,1.738204,
8.360000,0.770513,-2.195689,-0.191692,
8.380000,0.684547,-0.762781,-1.479235,
8.400000,0.587785,1.654097,0.445658,
8.420000,0.481754,0.226729,0.940413,
8.440000,0.368125,-0.182315,0.022207,
8.460000,0.248690,-0.050431,-0.116373,
8.480000,0.125333,0.926046,0.437807,
8.500000,0.000000,2.200000,1.563023,
8.520000,-0.125333,0.675380,1.437690,
8.540000,-0.248690,-0.547811,0.063784,
8.560000,-0.368125,-0.918564,-0.733187,
8.580000,-0.481754,-0.736779,-0.827671,
8.600000,-0.587785,0.478527,-0.129126,
8.620000,-0.684547,-2.131876,-0.826674,
8.640000,-0.770513,-3.736716,-2.934296,
8.660000,-0.844328,0.123650,-1.806533,
8.680000,-0.904827,-0.145551,-0.010951,
8.700000,-0.951057,-2.267368,-1.206460,
8.720000,-0.982287,0.179833,-1.043768,
8.740000,-0.998027,0.474429,0.327131,
8.760000,-0.998027,-0.819998,-0.172784,
8.780000,-0.982287,-0.314594,-0.567296,
8.800000,-0.951057,-0.667368,-0.490981,
8.820000,-0.904827,-0.639978,-0.653673,
8.840000,-0.844328,-1.170778,-0.905378,
8.860000,-0.770513,-2.442289,-1.806533,
8.880000,-0.684547,-1.637448,-2.039868,
8.900000,-0.587785,-1.121473,-1.379461,
8.920000,-0.481754,-0.242352,-0.681912,
8.940000,-0.368125,0.375864,0.066756,
8.960000,-0.248690,-1.842238,-0.733187,
8.980000,-0.125333,0.180952,-0.830643,
9.000000,-0.000000,3.800000,1.990476,
9.020000,0.125333,0.431619,2.115809,
9.040000,0.248690,-1.344858,-0.456620,
9.060000,0.368125,1.112113,-0.116373,
9.080000,0.481754,0.721156,0.916634,
9.100000,0.587785,0.054097,0.387626,
9.120000,0.684547,-0.268354,-0.107128,
9.140000,0.770513,-0.901262,-0.584808,
9.160000,0.844328,0.517878,-0.191692,
9.180000,0.904827,1.169676,0.843777,
9.200000,0.951057,1.234745,1.202210,
9.220000,0.982287,1.649981,1.442363,
9.240000,0.998027,1.176056,1.413018,
9.260000,0.998027,2.470483,1.823269,
9.280000,0.982287,2.144408,2.307445,
9.300000,0.951057,-0.365255,0.889576,
9.320000,0.904827,1.664103,0.649424,
9.340000,0.844328,1.812305,1.738204,
9.360000,0.770513,-2.195689,-0.191692,
9.380000,0.684547,-0.762781,-1.479235,
9.400000,0.587785,1.654097,0.445658,
9.420000,0.481754,0.226729,0.940413,
9.440000,0.368125,-0.182315,0.022207,
9.460000,0.248690,-0.050431,-0.116373,
9.480000,0.125333,0.926046,0.437807,
9.500000,0.000000,2.200000,1.563023,
9.520000,-0.125333,0.675380,1.437690,
9.540000,-0.248690,-0.547811,0.063784,
9.560000,-0.368125,-0.918564,-0.733187,
9.580000,-0.481754,-0.736779,-0.827671,
9.600000,-0.587785,0.478527,-0.129126,
9.620000,-0.684547,-2.131876,-0.826674,
9.640000,-0.770513,-3.736716,-2.934296,
9.660000,-0.844328,0.123650,-1.806533,
9.680000,-0.904827,-0.145551,-0.010951,
9.700000,-0.951057,-2.267368,-1.206460,
9.720000,-0.982287,0.179833,-1.043768,
9.740000,-0.998027,0.474429,0.327131,
9.760000,-0.998027,-0.819998,-0.172784,
9.780000,-0.982287,-0.314594,-0.567296,
9.800000,-0.951057,-0.667368,-0.490981,
9.820000,-0.904827,-0.639978,-0.653673,
9.840000,-0.844328,-1.170778,-0.905378,
9.860000,-0.770513,-2.442289,-1.806533,
9.880000,-0.684547,-1.637448,-2.039868,
9.900000,-0.587785,-1.121473,-1.379461,
9.920000,-0.481754,-0.242352,-0.681912,
9.940000,-0.368125,0.375864,0.066756,
9.960000,-0.248690,-1.842238,-0.733187,
9.980000,-0.125333,0.180952,-0.830643,
10.000000,-0.000000,3.800000,1.990476,
10.020000,0.125333,0.431619,2.115809,
10.040000,0.248690,-1.344858,-0.456620,
10.060000,0.368125,1.112113,-0.116373,
10.080000,0.481754,0.721156,0.916634,
10.100000,0.587785,0.054097,0.387626,
10.120000,0.684547,-0.268354,-0.107128,
10.140000,0.770513,-0.901262,-0.584808,
10.160000,0.844328,0.517878,-0.191692,
10.180000,0.904827,1.169676,0.843777,
10.200000,0.951057,1.234745,1.202210,
10.220000,0.982287,1.649981,1.442363,
10.240000,0.998027,1.176056,1.413018,
10.260000,0.998027,2.470483,1.823269,
10.280000,0.982287,2.144408,2.307445,
10.300000,0.951057,-0.365255,0.889576,
10.320000,0.904827,1.664103,0.649424,
10.340000,0.844328,1.812305,1.738204,
10.360000,0.770513,-2.195689,-0.191692,
10.380000,0.684547,-0.762781,-1.479235,
10.400000,0.587785,1.654097,0.445658,
10.420000,0.481754,0.226729,0.940413,
10.440000,0.368125,-0.182315,0.022207,
10.460000,0.248690,-0.050431,-0.116373,
10.480000,0.125333,0.926046,0.437807,
10.500000,0.000000,2.200000,1.563023,
10.520000,-0.125333,0.675380,1.437690,
10.540000,-0.248690,-0.547811,0.063784,
10.560000,-0.368125,-0.918564,-0.733187,
10.580000,-0.481754,-0.736779,-0.827671,
10.600000,-0.587785,0.478527,-0.129126,
10.620000,-0.684547,-2.131876,-0.826674,
10.640000,-0.770513,-3.736716,-2.934296,
10.660000,-0.844328,0.123650,-1.806533,
10.680000,-0.904827,-0.145551,-0.010951,
10.700000,-0.951057,-2.267368,-1.206460,
10.720000,-0.982287,0.179833,-1.043768,
10.740000,-0.998027,0.474429,0.327131,
10.760000,-0.998027,-0.819998,-0.172784,
10.780000,-0.982287,-0.314594,-0.567296,
10.800000,-0.951057,-0.667368,-0.490981,
10.820000,-0.904827,-0.639978,-0.653673,
10.840000,-0.844328,-1.170778,-0.905378,
10.860000,-0.770513,-2.442289,-1.806533,
10.880000,-0.684547,-1.637448,-2.039868,
10.900000,-0.587785,-1.121473,-1.379461,
10.920000,-0.481754,-0.242352,-0.681912,
10.940000,-0.368125,0.375864,0.066756,
10.960000,-0.248690,-1.842238,-0.733187,
10.980000,-0.125333,0.180952,-0.830643,
11.000000,-0.000000,3.800000,1.990476,
11.020000,0.125333,0.431619,2.115809,
11.040000,0.248690,-1.344858,-0.456620,
11.060000,0.368125,1.112113,-0.116373,
11.080000,0.481754,0.721156,0.916634,
11.100000,0.587785,0.054097,0.387626,
11.120000,0.684547,-0.268354,-0.107128,
11.140000,0.770513,-0.901262,-0.584808,
11.160000,0.844328,0.517878,-0.191692,
11.180000,0.904827,1.169676,0.843777,
11.200000,0.951057,1.234745,1.202210,
11.220000,0.982287,1.649981,1.442363,
11.240000,0.998027,1.176056,1.413018,
11.260000,0.998027,2.470483,1.823269,
11.280000,0.982287,2.144408,2.307445,
11.300000,0.951057,-0.365255,0.889576,
11.320000,0.904827,1.664103,0.649424,
11.340000,0.844328,1.812305,1.738204,
11.360000,0.770513,-2.195689,-0.191692,
11.380000,0.684547,-0.762781,-1.479235,
11.400000,0.587785,1.654097,0.445658,
11.420000,0.481754,0.226729,0.940413,
11.440000,0.368125,-0.182315,0.022207,
11.460000,0.248690,-0.050431,-0.116373,
11.480000,0.125333,0.926046,0.437807,
11.500000,0.000000,2.200000,1.563023,
11.520000,-0.125333,0.675380,1.437690,
11.540000,-0.248690,-0.547811,0.063784,
11.560000,-0.368125,-0.918564,-0.733187,
11.580000,-0.481754,-0.736779,-0.827671,
11.600000,-0.587785,0.478527,-0.129126,
11.620000,-0.684547,-2.131876,-0.826674,
11.640000,-0.770513,-3.736716,-2.934296,
11.660000,-0.844328,0.123650,-1.806533,
11.680000,-0.904827,-0.145551,-0.010951,
11.700000,-0.951057,-2.267368,-1.206460,
11.720000,-0.982287,0.179833,-1.043768,
11.740000,-0.998027,0.474429,0.327131,
11.760000,-0.998027,-0.819998,-0.172784,
11.780000,-0.982287,-0.314594,-0.567296,
11.800000,-0.951057,-0.667368,-0.490981,
11.820000,-0.904827,-0.639978,-0.653673,
11.840000,-0.844328,-1.170778,-0.905378,
11.860000,-0.770513,-2.442289,-1.806533,
11.880000,-0.684547,-1.637448,-2.039868,
11.900000,-0.587785,-1.121473,-1.379461,
11.920000,-0.481754,-0.242352,-0.681912,
11.940000,-0.368125,0.375864,0.066756,
11.960000,-0.248690,-1.842238,-0.733187,
11.980000,-0.125333,0.180952,-0.830643,
12.000000,-0.000000,3.800000,1.990476,
12.020000,0.125333,0.431619,2.115809,
12.040000,0.248690,-1.344858,-0.456620,
12.060000,0.368125,1.112113,-0.116373,
12.080000,0.481754,0.721156,0.916634,
12.100000,0.587785,0.054097,0.387626,
12.120000,0.684547,-0.268354,-0.107128,
12.140000,0.770513,-0.901262,-0.584808,
12.160000,0.844328,0.517878,-0.191692,
12.180000,0.904827,1.169676,0.843777,
12.200000,0.951057,1.234745,1.202210,
12.220000,0.982287,1.649981,1.442363,
12.240000,0.998027,1.176056,1.413018,
12.260000,0.998027,2.470483,1.823269,
12.280000,0.982287,2.144408,2.307445,
12.300000,0.951057,-0.365255,0.889576,
12.320000,0.904827,1.664103,0.649424,
12.340000,0.844328,1.812305,1.738204,
12.360000,0.770513,-2.195689,-0.191692,
12.380000,0.684547,-0.762781,-1.479235,
12.400000,0.587785,1.654097,0.445658,
